,user_id,avg_time_difference,avg_time_difference_in_min,avg_time_difference_in_hours,followers_count,retweet_count,sentiment_score,sentiment,extreme_user
6819,1236558455311384582,0 days 02:04:44.500000000,124.73,2.079,19,19,2,positive,0
6820,1236572236716191744,0 days 00:01:47.750000000,1.78,0.03,18,121,3,positive,1
6821,1236603919398137856,0 days 13:58:44.333333333,838.73,13.979,113,68,0,neutral,0
6822,1236613949736366080,0 days 00:00:16.428571428,0.27,0.004,61,30,3,positive,1
6823,1236617596922814464,0 days 13:58:37.666666666,838.62,13.977,1284,14,1,positive,0
6824,1236624332245221376,0 days 18:30:40.333333333,1110.67,18.511,159,21,-2,negative,0
6825,1236648604686639104,0 days 00:00:10.333333333,0.17,0.003,36,79,-1,negative,1
6826,1236706338941566980,0 days 00:03:02.800000000,3.03,0.051,143,29,0,neutral,1
6827,1236864902884519937,0 days 04:14:02.714285714,254.03,4.234,1794,106,2,positive,0
6828,1236878832327680001,0 days 03:11:26.666666666,191.43,3.191,331,62,0,neutral,0
6829,1236905832953995264,0 days 00:00:33.625000000,0.55,0.009,43,23,0,neutral,1
6830,1236985869346603009,0 days 00:06:38.000000000,6.63,0.111,206,53,1,positive,1
6831,1236988486839754753,0 days 00:00:43.666666666,0.72,0.012,60,7,-1,negative,1
6832,1236992823213182984,0 days 08:18:19.000000000,498.32,8.305,269,52,2,positive,0
6833,1237006487035080704,0 days 09:01:37.333333333,541.62,9.027,299,174,-1,negative,0
6834,1237067458592178181,0 days 12:27:09.666666666,747.15,12.453,385,55,-1,negative,0
6835,1237074928186331136,0 days 04:11:16.333333333,251.27,4.188,40,0,2,positive,0
6836,1237075344068202496,0 days 05:03:25.750000000,303.42,5.057,945,26,2,positive,0
6837,1237079159794323456,0 days 08:05:55.800000000,485.92,8.099,438,137,2,positive,0
6838,1237163897481621504,0 days 00:09:59.789473684,9.98,0.166,102,18,1,positive,1
6839,1237261851651694592,0 days 01:06:38.750000000,66.63,1.111,6,298,-1,negative,1
6840,1237342552920997888,0 days 12:29:45.750000000,749.75,12.496,2021,1873,0,neutral,0
6841,1237407537613492227,0 days 00:01:16.200000000,1.27,0.021,14,1891,0,neutral,1
6842,1237589680419266560,0 days 05:45:27.142857142,345.45,5.758,9272,9,-1,negative,0
6843,1237639317557673985,0 days 01:26:54.846153846,86.9,1.448,44,6,2,positive,1
6844,1237642351692017664,0 days 00:00:59.400000000,0.98,0.016,25,0,-1,negative,1
6845,1237647115163037696,0 days 00:07:57.615384615,7.95,0.133,23,29,-3,negative,1
6846,1237672629051494401,0 days 05:21:05.400000000,321.08,5.351,801,28,-1,negative,0
6847,1237689637302239232,0 days 00:00:10.857142857,0.17,0.003,13,10,2,positive,1
6848,1237690988346241024,0 days 01:49:22.000000000,109.37,1.823,518,389,-2,negative,0
6849,1237699090323914753,0 days 00:00:17.400000000,0.28,0.005,62,51,-2,negative,1
6850,1237776100563881985,0 days 00:16:07.250000000,16.12,0.269,4,431,1,positive,1
6851,1237791448092659712,0 days 00:00:06.333333333,0.1,0.002,104,4052,0,neutral,1
6852,1237796028473937920,0 days 10:59:03.500000000,659.05,10.984,92,1559,-1,negative,0
6853,1237798158672920579,0 days 05:11:01.111111111,311.02,5.184,177,2199,1,positive,0
6854,1237861183803330561,0 days 00:00:09.250000000,0.15,0.003,897,23,0,neutral,1
6855,1237928522561159168,0 days 20:28:50.000000000,1228.83,20.481,239,667,-1,negative,0
6856,1237954208935981056,0 days 00:02:19.000000000,2.32,0.039,20,2503,-1,negative,1
6857,1238096233551421440,0 days 07:53:57.750000000,473.95,7.899,414,0,-2,negative,0
6858,1238100988390567936,0 days 04:48:33.714285714,288.55,4.809,770,33,1,positive,0
6859,1238127955349401600,0 days 10:14:37.666666666,614.62,10.244,72,0,0,neutral,0
6860,1238134726793121792,0 days 02:27:15.555555555,147.25,2.454,411,1,1,positive,0
6861,1238143732513263616,0 days 01:31:36.114285714,91.6,1.527,22,16,0,neutral,0
6862,1238144862873980928,0 days 08:48:16.666666666,528.27,8.804,62,0,1,positive,0
6863,1238283800058028033,0 days 00:00:10.200000000,0.17,0.003,4,3,1,positive,1
6864,1238284985498398723,0 days 12:14:11.000000000,734.18,12.236,152,0,0,neutral,0
6865,1238343549533315072,0 days 05:49:49.666666666,349.82,5.83,179,635,2,positive,0
6866,1238395945693245441,0 days 00:48:37.000000000,48.62,0.81,17,16,-1,negative,1
6867,1238457671398744064,0 days 10:58:10.333333333,658.17,10.969,20,103,-3,negative,0
6868,1238515599837290496,0 days 02:40:03.111111111,160.05,2.667,23,127,-1,negative,0
6869,1238678764365774848,0 days 02:53:36.000000000,173.6,2.893,1986,25,0,neutral,0
6870,1238689844772999169,0 days 13:55:18.000000000,835.3,13.922,151,5,0,neutral,0
6871,1238729510184300545,0 days 00:00:04.750000000,0.07,0.001,86,81,-1,negative,1
6872,1238752863175585792,0 days 06:51:51.428571428,411.85,6.864,742,58,2,positive,0
6873,1238871994654814208,0 days 09:43:40.333333333,583.67,9.728,61,22,0,neutral,0
6874,1238894272687947776,0 days 17:21:14.000000000,1041.23,17.354,159,0,1,positive,0
6875,1238995533642878976,0 days 05:53:41.666666666,353.68,5.895,145,1982,3,positive,0
6876,1239042726890438656,0 days 00:01:19.500000000,1.32,0.022,21,6,0,neutral,1
6877,1239057371785236482,0 days 00:00:29.333333333,0.48,0.008,47,104,2,positive,1
6878,1239103534915698689,0 days 00:00:02.750000000,0.03,0.001,17,13,0,neutral,1
6879,1239114413015093248,0 days 03:26:42.666666666,206.7,3.445,730,20,2,positive,0
6880,1239159509337010176,0 days 10:03:33.333333333,603.55,10.059,237,298,-2,negative,0
6881,1239163703288664065,0 days 17:24:47.666666666,1044.78,17.413,229,4905,0,neutral,0
6882,1239177387767508994,0 days 00:03:36.333333333,3.6,0.06,23,16,-1,negative,1
6883,1239195781250326529,0 days 06:51:10.666666666,411.17,6.853,894,164,1,positive,0
6884,1239209948073975810,0 days 08:07:02.333333333,487.03,8.117,314,718,0,neutral,0
6885,1239398738495324160,0 days 04:54:01.250000000,294.02,4.9,493,1,0,neutral,0
6886,1239432775129632768,0 days 06:46:11.000000000,406.18,6.77,605,170,-1,negative,0
6887,1239457398508552192,0 days 00:55:10.250000000,55.17,0.919,5,21,0,neutral,1
6888,1239547856559669249,0 days 17:03:23.750000000,1023.38,17.056,462,2378,1,positive,0
6889,1239618990189596679,0 days 01:41:45.000000000,101.75,1.696,12095,38,1,positive,0
6890,1239761539688620032,0 days 00:06:34.666666666,6.57,0.109,375,1732,0,neutral,1
6891,1239768577684787201,0 days 00:03:19.000000000,3.32,0.055,1,172,0,neutral,1
6892,1239791581848195072,0 days 00:00:05.333333333,0.08,0.001,26,24,2,positive,1
6893,1239828400942075909,0 days 00:01:47.333333333,1.78,0.03,19,1,0,neutral,1
6894,1239875679740522498,0 days 00:00:10.250000000,0.17,0.003,41,2155,1,positive,1
6895,1239919408996208641,0 days 01:58:57.200000000,118.95,1.982,2180,662,0,neutral,0
6896,1239937363263893505,0 days 00:15:40.000000000,15.67,0.261,120,6,0,neutral,1
6897,1239958149693505537,0 days 00:11:26.600000000,11.43,0.191,325,6,0,neutral,1
6898,1240036472310263808,0 days 07:48:49.000000000,468.82,7.814,272,254,0,neutral,0
6899,1240095814711574530,0 days 18:17:32.666666666,1097.53,18.292,172,11,0,neutral,0
6900,1240121098106257410,0 days 04:12:00.400000000,252.0,4.2,134,46,0,neutral,0
6901,1240165121126621184,0 days 02:22:09.333333333,142.15,2.369,379,29,1,positive,0
6902,1240215434411954177,0 days 00:00:11.666666666,0.18,0.003,33,0,1,positive,1
6903,1240353791276224512,0 days 00:22:03.000000000,22.05,0.367,30,53,-1,negative,1
6904,1240473842188824577,0 days 03:09:41.333333333,189.68,3.161,2488,39,1,positive,0
6905,1240512716600573958,0 days 11:21:44.250000000,681.73,11.362,2753,0,0,neutral,0
6906,1240544015973416960,0 days 00:26:10.500000000,26.17,0.436,176,5,-1,negative,1
6907,1240769449000439808,0 days 00:06:17.863636363,6.28,0.105,375,36,-1,negative,1
6908,1240840342938636288,0 days 00:26:24.555555555,26.4,0.44,71,43,0,neutral,1
6909,1240857292607651840,0 days 00:03:28.400000000,3.47,0.058,2,11,1,positive,1
6910,1240967710332219392,0 days 05:14:46.444444444,314.77,5.246,155,0,0,neutral,0
6911,1240975709817819141,0 days 00:55:58.666666666,55.97,0.933,350,8,0,neutral,1
6912,1241023604000608256,0 days 12:04:00.333333333,724.0,12.067,167,606,0,neutral,0
6913,1241039374155825153,0 days 00:00:02.000000000,0.03,0.001,107,70,0,neutral,1
6914,1241070137207390209,0 days 08:47:56.833333333,527.93,8.799,2184,189,-1,negative,0
6915,1241180689929629697,0 days 12:22:53.000000000,742.88,12.381,114,538,0,neutral,0
6916,1241263910008676352,0 days 07:42:11.000000000,462.18,7.703,16,3,0,neutral,0
6917,1241273772667056129,0 days 00:00:11.333333333,0.18,0.003,1,0,0,neutral,1
6918,1241275582694002693,0 days 23:54:21.000000000,1434.35,23.906,569,1344,-2,negative,0
6919,1241299593582665728,0 days 06:41:44.000000000,401.73,6.696,130,181,1,positive,0
6920,1241307222191169536,0 days 02:26:30.666666666,146.5,2.442,48,395,1,positive,0
6921,1241355163832471552,0 days 08:54:16.000000000,534.27,8.904,115,65,1,positive,0
6922,1241355859587817472,0 days 16:05:19.666666666,965.32,16.089,300,10,0,neutral,0
6923,1241378507457884160,0 days 07:46:05.000000000,466.08,7.768,168,64,1,positive,0
6924,1241404061284306946,0 days 03:57:46.333333333,237.77,3.963,8,2872,-3,negative,0
6925,1241411739880550401,0 days 00:00:23.666666666,0.38,0.006,20,0,1,positive,1
6926,1241558105852227586,0 days 00:00:36.250000000,0.6,0.01,46,46,-1,negative,1
6927,1241608317127946241,0 days 00:00:23.400000000,0.38,0.006,139,75,-1,negative,1
6928,1241621494599282688,0 days 09:51:24.500000000,591.4,9.857,334,331,5,positive,0
6929,1241622175649427456,0 days 18:16:41.666666666,1096.68,18.278,34,2123,0,neutral,0
6930,1241656713175949312,0 days 00:06:32.407407407,6.53,0.109,820,24,-2,negative,1
6931,1241697862930423808,0 days 05:36:32.500000000,336.53,5.609,49,3,0,neutral,0
6932,1241726219982237698,0 days 00:05:04.750000000,5.07,0.084,516,116,0,neutral,1
6933,1241744579323236352,0 days 09:22:32.333333333,562.53,9.376,15,106,0,neutral,0
6934,1241769557162782723,0 days 06:39:22.750000000,399.37,6.656,23,2717,1,positive,0
6935,1241965590626963456,0 days 01:16:44.666666666,76.73,1.279,188,20,2,positive,1
6936,1241971714105339904,0 days 12:27:18.000000000,747.3,12.455,1336,1325,0,neutral,0
6937,1242040288056463360,0 days 00:00:19.363636363,0.32,0.005,378,29,1,positive,1
6938,1242043401362493442,0 days 15:55:54.333333333,955.9,15.932,25,27,0,neutral,0
6939,1242046667295051776,0 days 00:06:29.217391304,6.48,0.108,56,222,4,positive,1
6940,1242065717148569600,0 days 00:00:06.666666666,0.1,0.002,21,521,0,neutral,1
6941,1242075912503345152,0 days 03:46:51.400000000,226.85,3.781,24,61,1,positive,0
6942,1242076017369337857,0 days 10:38:05.333333333,638.08,10.635,102,0,0,neutral,0
6943,1242094770098339840,0 days 00:00:03.666666666,0.05,0.001,220,10,0,neutral,1
6944,1242303791644303361,0 days 00:00:06.000000000,0.1,0.002,12,3669,-1,negative,1
6945,1242311034406178818,0 days 03:10:50.750000000,190.83,3.181,29,2,-4,negative,0
6946,1242321710122029057,0 days 00:00:06.250000000,0.1,0.002,8,169,1,positive,1
6947,1242321831110922241,0 days 05:07:36.000000000,307.6,5.127,3425,96,1,positive,0
6948,1242326621538799616,0 days 14:32:13.600000000,872.22,14.537,27,3,2,positive,0
6949,1242355235600941056,0 days 01:52:42.000000000,112.7,1.878,14336,5,-1,negative,0
6950,1242366830863417350,0 days 13:55:00.666666666,835.0,13.917,817,62,1,positive,0
6951,1242428334933331969,0 days 07:52:04.666666666,472.07,7.868,231,145,0,neutral,0
6952,1242430825800404992,0 days 00:00:06.105263157,0.1,0.002,709,203,1,positive,1
6953,1242452145988722694,0 days 23:33:04.666666666,1413.07,23.551,172,129,-1,negative,0
6954,1242455280547278849,0 days 00:00:48.800000000,0.8,0.013,0,282,0,neutral,1
6955,1242465918984175616,0 days 05:02:51.250000000,302.85,5.048,110,9,0,neutral,0
6956,1242466368512872448,0 days 04:35:44.400000000,275.73,4.596,27,140,1,positive,0
6957,1242479989460578312,0 days 00:34:49.666666666,34.82,0.58,13,35,0,neutral,1
6958,1242488834673147904,0 days 13:24:23.666666666,804.38,13.406,93,0,-1,negative,0
6959,1242527421112483840,0 days 00:00:11.222222222,0.18,0.003,72,8,2,positive,1
6960,1242641167298072577,0 days 10:13:34.000000000,613.57,10.226,216,2110,0,neutral,0
6961,1242645932962795520,0 days 00:02:48.166666666,2.8,0.047,49,15,-3,negative,1
6962,1242698892757487617,0 days 01:17:55.458333333,77.92,1.299,5,51,1,positive,1
6963,1242708822965096452,0 days 00:00:22.666666666,0.37,0.006,4,16,1,positive,1
6964,1242713619638280195,0 days 11:43:03.500000000,703.05,11.717,77,2811,1,positive,0
6965,1242740404660744193,0 days 00:00:08.250000000,0.13,0.002,84,360,0,neutral,1
6966,1242742193225261056,0 days 05:16:32.333333333,316.53,5.276,589,182,-1,negative,0
6967,1242750694991343616,0 days 01:41:35.600000000,101.58,1.693,3,245,1,positive,0
6968,1242780094306775041,0 days 12:03:28.750000000,723.47,12.058,1423,1,0,neutral,0
6969,1242783422180884480,0 days 05:57:35.000000000,357.58,5.96,311,40,2,positive,0
6970,1242784365681053698,0 days 09:36:31.800000000,576.52,9.609,101,221,0,neutral,0
6971,1242793016009437184,0 days 01:33:59.000000000,93.98,1.566,47,0,2,positive,0
6972,1242805859790532609,0 days 02:43:56.250000000,163.93,2.732,668,3,1,positive,0
6973,1242806729391382529,0 days 00:09:05.200000000,9.08,0.151,599,1,1,positive,1
6974,1242808618354790401,0 days 09:06:15.666666666,546.25,9.104,182,1559,1,positive,0
6975,1242820072113991680,0 days 05:39:59.888888888,339.98,5.666,885,214,3,positive,0
6976,1242820968893931520,0 days 00:00:18.666666666,0.3,0.005,313,55,0,neutral,1
6977,1242834545252204548,0 days 00:00:07.500000000,0.12,0.002,125,13,-2,negative,1
6978,1242870739532824581,0 days 09:47:56.600000000,587.93,9.799,18,90,0,neutral,0
6979,1242896209691283458,0 days 06:08:13.333333333,368.22,6.137,23,2,1,positive,0
6980,1242975967087194112,0 days 02:35:18.750000000,155.3,2.588,138,14,-2,negative,0
6981,1243034834286477312,0 days 00:14:22.722222222,14.37,0.239,53,16,6,positive,1
6982,1243066685822648320,0 days 04:01:25.300000000,241.42,4.024,38,0,10,positive,0
6983,1243072346589548544,0 days 06:22:09.333333333,382.15,6.369,43,1,3,positive,0
6984,1243077955456139265,0 days 15:36:07.500000000,936.12,15.602,2469,1197,4,positive,0
6985,1243078745553907714,0 days 00:46:26.802816901,46.43,0.774,1597,41,49,positive,1
6986,1243125091216633858,0 days 12:40:18.250000000,760.3,12.672,14,1352,2,positive,0
6987,1243138434312495105,0 days 00:00:04.200000000,0.07,0.001,0,0,4,positive,1
6988,1243157174777311233,0 days 00:00:13.000000000,0.22,0.004,93,114,1,positive,1
6989,1243166998499979265,0 days 15:34:11.333333333,934.18,15.57,486,376,1,positive,0
6990,1243171485948080129,0 days 04:16:35.166666666,256.58,4.276,1599,257,2,positive,0
6991,1243200244319305728,0 days 13:41:33.333333333,821.55,13.693,373,111,-2,negative,0
6992,1243235785555324929,0 days 00:37:43.666666666,37.72,0.629,6,35,0,neutral,1
6993,1243255165743845376,0 days 09:42:47.625000000,582.78,9.713,235,1056,1,positive,0
6994,1243263357697716224,0 days 00:00:03.333333333,0.05,0.001,111,4,1,positive,1
6995,1243272956609847296,0 days 00:06:16.333333333,6.27,0.104,24,1,1,positive,1
6996,1243390452377632768,0 days 00:01:13.000000000,1.22,0.02,2540,1,-2,negative,1
6997,1243430788596502528,0 days 12:01:56.666666666,721.93,12.032,87,0,1,positive,0
6998,1243434777480294400,0 days 16:20:01.333333333,980.02,16.334,1320,4,0,neutral,0
6999,1243441280031412224,0 days 04:53:44.454545454,293.73,4.896,5,0,1,positive,0
7000,1243457524839268355,0 days 00:00:18.750000000,0.3,0.005,26,26,3,positive,1
7001,1243470589572067330,0 days 00:13:52.600000000,13.87,0.231,52,32,-2,negative,1
7002,1243492931794862083,0 days 17:59:14.750000000,1079.23,17.987,5,9,1,positive,0
7003,1243497643394748416,0 days 00:02:17.642857142,2.28,0.038,1070,26,0,neutral,1
7004,1243499670329933824,0 days 08:36:55.666666666,516.92,8.615,59,1354,3,positive,0
7005,1243511521574961153,0 days 10:37:55.333333333,637.92,10.632,10,6,1,positive,0
7006,1243520813946396679,0 days 03:48:31.333333333,228.52,3.809,136,8,1,positive,0
7007,1243564465049632768,0 days 07:05:42.600000000,425.7,7.095,65,17,2,positive,0
7008,1243572299892248577,0 days 00:42:34.222222222,42.57,0.709,222,200,6,positive,1
7009,1243621279019614209,0 days 08:03:53.833333333,483.88,8.065,438,185,3,positive,0
7010,1243665347309211648,0 days 00:00:31.666666666,0.52,0.009,27,46,1,positive,1
7011,1243706458165805058,0 days 00:00:12.333333333,0.2,0.003,2,3,-1,negative,1
7012,1243783171726102528,0 days 02:20:15.375000000,140.25,2.337,140,218,2,positive,0
7013,1243793507078139904,0 days 06:12:50.000000000,372.83,6.214,811,6,0,neutral,0
7014,1243797147423629313,0 days 00:00:10.333333333,0.17,0.003,305,710,0,neutral,1
7015,1243798048159006722,0 days 00:00:07.400000000,0.12,0.002,0,18,0,neutral,1
7016,1243806652513447936,0 days 02:29:14.444444444,149.23,2.487,784,3,0,neutral,0
7017,1243856590937010177,0 days 00:52:14.500000000,52.23,0.871,119,6165,-1,negative,1
7018,1243863811473297408,0 days 00:01:39.000000000,1.65,0.028,36,15,0,neutral,1
7019,1243868973663477760,0 days 09:49:15.000000000,589.25,9.821,57,2932,0,neutral,0
7020,1243872506420899840,0 days 00:00:06.600000000,0.1,0.002,16,7,0,neutral,1
7021,1243874323120578560,0 days 00:48:29.000000000,48.48,0.808,7,91,0,neutral,1
7022,1243879787476602881,0 days 00:00:15.000000000,0.25,0.004,104,750,-1,negative,1
7023,1243880026321219590,0 days 13:50:19.333333333,830.32,13.839,243,1,0,neutral,0
7024,1243884746469511169,0 days 00:23:22.250000000,23.37,0.389,187,1,0,neutral,1
7025,1243886277201559554,0 days 01:29:54.823529411,89.9,1.498,64,72,-2,negative,1
7026,1243897221604503553,0 days 00:00:20.300000000,0.33,0.006,105,43,2,positive,1
7027,1243908445813608464,0 days 00:25:30.333333333,25.5,0.425,13,21,0,neutral,1
7028,1243909638191329280,0 days 00:53:16.272727272,53.27,0.888,15,34,1,positive,1
7029,1243911641466466305,0 days 00:00:04.000000000,0.07,0.001,2,3,1,positive,1
7030,1243926308385484800,0 days 04:18:21.500000000,258.35,4.306,1,14,0,neutral,0
7031,1243941447742582785,0 days 01:36:41.500000000,96.68,1.611,1384,24,-2,negative,0
7032,1243945445602119683,0 days 15:44:12.333333333,944.2,15.737,46,0,-1,negative,0
7033,1244047668361310208,0 days 00:19:53.666666666,19.88,0.331,3,65,0,neutral,1
7034,1244080065366962178,0 days 00:00:40.666666666,0.67,0.011,59,107,0,neutral,1
7035,1244111621707849728,0 days 13:59:56.200000000,839.93,13.999,33,15,1,positive,0
7036,1244115341988360192,0 days 00:01:07.142857142,1.12,0.019,651,53,1,positive,1
7037,1244115589380968448,0 days 15:58:19.333333333,958.32,15.972,1609,2268,0,neutral,0
7038,1244120945629048837,0 days 00:00:55.000000000,0.92,0.015,14,0,0,neutral,1
7039,1244141106649952256,0 days 00:05:34.333333333,5.57,0.093,574,4,3,positive,1
7040,1244149630406766592,0 days 00:10:39.222222222,10.65,0.177,32,19,4,positive,1
7041,1244160079936360448,0 days 00:17:57.000000000,17.95,0.299,306,0,0,neutral,1
7042,1244182666439610368,0 days 08:08:02.333333333,488.03,8.134,125,7,0,neutral,0
7043,1244200595973529600,0 days 08:37:09.000000000,517.15,8.619,2,12,0,neutral,0
7044,1244268387296927744,0 days 03:26:03.133333333,206.05,3.434,63,131,2,positive,0
7045,1244284219582369793,0 days 00:11:54.200000000,11.9,0.198,1305,84,0,neutral,1
7046,1244295598326439936,0 days 00:00:07.875000000,0.12,0.002,23,2,1,positive,1
7047,1244306651294904321,0 days 00:04:26.666666666,4.43,0.074,164,594,2,positive,1
7048,1244311582038872071,0 days 00:01:22.000000000,1.37,0.023,83,29,1,positive,1
7049,1244365645065535489,0 days 00:00:17.666666666,0.28,0.005,20,81,0,neutral,1
7050,1244407436879867904,0 days 00:59:49.500000000,59.82,0.997,31,0,0,neutral,1
7051,1244471973801078785,0 days 00:00:07.000000000,0.12,0.002,770,19,1,positive,1
7052,1244475165682987010,0 days 00:04:16.250000000,4.27,0.071,40,35,1,positive,1
